2019-03-13 20:23:43,283 - ClusterTrainer - INFO - |  Hyperparameter  |         Value         |
| :--------------- | :-------------------- |
| lr               | 4.177193978364322e-05 |
| code_size        | 43                    |
| lin2_in_channels | 87                    |
| dropout          | 0.1447560235484578    |

2019-03-13 20:23:43,285 - ClusterTrainer - INFO - Train Epoch: 0
2019-03-13 20:23:43,366 - ClusterTrainer - INFO -    > [128/517313 (0%), 44.59s] Loss: 0.074875 
2019-03-13 20:23:46,412 - ClusterTrainer - INFO -    > [8192/517313 (2%), 43.35s] Loss: 0.036987 
2019-03-13 20:23:49,456 - ClusterTrainer - INFO -    > [16256/517313 (3%), 42.67s] Loss: 0.030843 
2019-03-13 20:23:52,499 - ClusterTrainer - INFO -    > [24320/517313 (5%), 41.96s] Loss: 0.030789 
2019-03-13 20:23:55,553 - ClusterTrainer - INFO -    > [32384/517313 (6%), 41.41s] Loss: 0.022607 
2019-03-13 20:23:58,600 - ClusterTrainer - INFO -    > [40448/517313 (8%), 40.95s] Loss: 0.014413 
2019-03-13 20:24:01,643 - ClusterTrainer - INFO -    > [48512/517313 (9%), 40.29s] Loss: 0.010702 
2019-03-13 20:24:04,692 - ClusterTrainer - INFO -    > [56576/517313 (11%), 38.78s] Loss: 0.010963 
2019-03-13 20:24:07,736 - ClusterTrainer - INFO -    > [64640/517313 (12%), 38.95s] Loss: 0.009817 
2019-03-13 20:24:10,793 - ClusterTrainer - INFO -    > [72704/517313 (14%), 38.29s] Loss: 0.008893 
2019-03-13 20:24:13,845 - ClusterTrainer - INFO -    > [80768/517313 (16%), 37.27s] Loss: 0.008413 
2019-03-13 20:24:16,897 - ClusterTrainer - INFO -    > [88832/517313 (17%), 36.99s] Loss: 0.009374 
2019-03-13 20:24:19,953 - ClusterTrainer - INFO -    > [96896/517313 (19%), 36.01s] Loss: 0.008690 
2019-03-13 20:24:23,003 - ClusterTrainer - INFO -    > [104960/517313 (20%), 35.38s] Loss: 0.008470 
2019-03-13 20:24:26,067 - ClusterTrainer - INFO -    > [113024/517313 (22%), 34.46s] Loss: 0.009124 
2019-03-13 20:24:29,119 - ClusterTrainer - INFO -    > [121088/517313 (23%), 33.62s] Loss: 0.008835 
2019-03-13 20:24:32,167 - ClusterTrainer - INFO -    > [129152/517313 (25%), 33.23s] Loss: 0.008242 
2019-03-13 20:24:35,220 - ClusterTrainer - INFO -    > [137216/517313 (26%), 32.69s] Loss: 0.008169 
2019-03-13 20:24:38,270 - ClusterTrainer - INFO -    > [145280/517313 (28%), 31.62s] Loss: 0.008841 
2019-03-13 20:24:41,307 - ClusterTrainer - INFO -    > [153344/517313 (30%), 31.20s] Loss: 0.008398 
2019-03-13 20:24:44,349 - ClusterTrainer - INFO -    > [161408/517313 (31%), 30.48s] Loss: 0.007455 
2019-03-13 20:24:47,386 - ClusterTrainer - INFO -    > [169472/517313 (33%), 29.34s] Loss: 0.007859 
2019-03-13 20:24:50,429 - ClusterTrainer - INFO -    > [177536/517313 (34%), 29.39s] Loss: 0.007863 
2019-03-13 20:24:53,468 - ClusterTrainer - INFO -    > [185600/517313 (36%), 28.71s] Loss: 0.007181 
2019-03-13 20:24:56,510 - ClusterTrainer - INFO -    > [193664/517313 (37%), 27.71s] Loss: 0.007205 
